Type,Price,Quantity,Timestamp,Unnamed: 4,Unnamed: 5,,
bid,38610000,0.27468342,1.68348E+12,,,,
ask,38616000,0.10885562,1.68348E+12,,,,
bid,38610000,0.27468342,1.68348E+12,,,,
ask,38616000,0.04045695,1.68348E+12,,,,
bid,38610000,0.27468342,1.68348E+12,,,,
ask,38616000,0.02838079,1.68348E+12,,,,
bid,38610000,0.27168342,1.68348E+12,,,,
ask,38616000,0.15368193,1.68348E+12,,,,
bid,38610000,0.27225309,1.68348E+12,,,,
ask,38616000,0.15988207,1.68348E+12,,,,
bid,38610000,0.19586157,1.68348E+12,,,,
ask,38616000,0.05595773,1.68348E+12,,,,
bid,38610000,0.09193723,1.68348E+12,,,,
ask,38615000,0.01445615,1.68348E+12,,,,
bid,38610000,0.09193723,1.68348E+12,,,,
ask,38615000,0.01299704,1.68348E+12,,,,
bid,38610000,0.08244921,1.68348E+12,,,,
ask,38615000,0.01299704,1.68348E+12,,,,
bid,38610000,0.03893241,1.68348E+12,,,,
ask,38615000,0.01299704,1.68348E+12,,,,
bid,38610000,0.03893241,1.68348E+12,,,,
ask,38614000,0.0384237,1.68348E+12,,,,
bid,38610000,0.02012057,1.68348E+12,,,,
ask,38614000,0.0384237,1.68348E+12,,,,
bid,38610000,0.03365039,1.68348E+12,,,,
ask,38614000,0.0384237,1.68348E+12,,,,
bid,38606000,0.00737388,1.68348E+12,,,,
ask,38610000,0.06705676,1.68348E+12,,,,
bid,38606000,0.00737388,1.68348E+12,,,,
ask,38610000,0.09232646,1.68348E+12,,,,
bid,38598000,0.00040293,1.68348E+12,,,,
ask,38599000,0.01381132,1.68348E+12,,,,
bid,38598000,0.00040293,1.68348E+12,,,,
ask,38600000,0.00928139,1.68348E+12,,,,
bid,38588000,0.09438249,1.68348E+12,,,,
ask,38600000,0.10851995,1.68348E+12,,,,
bid,38588000,0.02272357,1.68348E+12,,,,
ask,38600000,0.0931686,1.68348E+12,,,,
bid,38588000,0.00044036,1.68348E+12,,,,
ask,38593000,0.02744312,1.68348E+12,,,,
bid,38587000,0.00390015,1.68348E+12,,,,
ask,38593000,0.02744312,1.68348E+12,,,,
bid,38586000,0.34994163,1.68348E+12,,,,
ask,38593000,0.00931416,1.68348E+12,,,,
bid,38586000,0.35332719,1.68348E+12,,,,
ask,38593000,0.06780731,1.68348E+12,,,,
bid,38587000,0.01005209,1.68348E+12,,,,
ask,38593000,0.07330655,1.68348E+12,,,,
bid,38586000,0.23958812,1.68348E+12,,,,
ask,38593000,0.01728031,1.68348E+12,,,,
bid,38586000,0.17834282,1.68348E+12,,,,
ask,38593000,0.0107183,1.68348E+12,,,,
bid,38586000,0.0829247,1.68348E+12,,,,
ask,38593000,0.0107183,1.68348E+12,,,,
bid,38586000,0.059602,1.68348E+12,,,,
ask,38593000,0.02991804,1.68348E+12,,,,
bid,38584000,0.00388762,1.68348E+12,,,,
ask,38586000,0.09848643,1.68348E+12,,,,
bid,38579000,0.00753005,1.68348E+12,,,,
ask,38586000,0.09658041,1.68348E+12,,,,
bid,38579000,0.27422404,1.68348E+12,,,,
ask,38586000,0.09658041,1.68348E+12,,,,
bid,38586000,0.31475954,1.68348E+12,,,,
ask,38600000,0.04791388,1.68348E+12,,,,
bid,38586000,0.29228485,1.68348E+12,,,,
ask,38600000,0.04765482,1.68348E+12,,,,
bid,38586000,0.21232056,1.68348E+12,,,,
ask,38600000,0.04809144,1.68348E+12,,,,
bid,38587000,0.00659371,1.68348E+12,,,,
ask,38599000,0.00257905,1.68348E+12,,,,
bid,38586000,0.09211863,1.68348E+12,,,,
ask,38599000,0.00257905,1.68348E+12,,,,
bid,38587000,0.00007106,1.68348E+12,,,,
ask,38600000,0.56617982,1.68348E+12,,,,
bid,38587000,0.00310593,1.68348E+12,,,,
ask,38600000,0.10465809,1.68348E+12,,,,
bid,38587000,0.16012777,1.68348E+12,,,,
ask,38600000,0.09194349,1.68348E+12,,,,
bid,38586000,0.08592924,1.68348E+12,,,,
ask,38600000,0.10108536,1.68348E+12,,,,
bid,38587000,0.02588956,1.68348E+12,,,,
ask,38600000,0.10108536,1.68348E+12,,,,
bid,38587000,0.02588956,1.68348E+12,,,,
ask,38600000,0.01745678,1.68348E+12,,,,
bid,38587000,0.01674769,1.68348E+12,,,,
ask,38600000,0.04326589,1.68348E+12,,,,
bid,38587000,0.01674769,1.68348E+12,,,,
ask,38600000,0.03867652,1.68348E+12,,,,
bid,38586000,0.08592924,1.68348E+12,,,,
ask,38587000,0.18737653,1.68348E+12,,,,
bid,38587000,0.07648506,1.68348E+12,,,,
ask,38599000,0.034248,1.68348E+12,,,,
bid,38587000,0.07631973,1.68348E+12,,,,
ask,38599000,0.034248,1.68348E+12,,,,
bid,38587000,0.00259154,1.68348E+12,,,,
ask,38599000,0.034248,1.68348E+12,,,,
bid,38587000,0.00333412,1.68348E+12,,,,
ask,38599000,0.034248,1.68348E+12,,,,
bid,38586000,0.02243784,1.68348E+12,,,,
ask,38599000,0.034248,1.68348E+12,,,,
bid,38586000,0.11684697,1.68348E+12,,,,
ask,38599000,0.034248,1.68348E+12,,,,
bid,38586000,0.07210805,1.68348E+12,,,,
ask,38599000,0.034248,1.68348E+12,,,,
bid,38590000,0.188,1.68348E+12,,,,
ask,38606000,0.08523752,1.68348E+12,,,,
bid,38590000,0.18330204,1.68348E+12,,,,
ask,38606000,0.08523752,1.68348E+12,,,,
bid,38591000,0.0059334,1.68348E+12,,,,
ask,38606000,0.08523752,1.68348E+12,,,,
bid,38591000,0.0059334,1.68348E+12,,,,
ask,38606000,0.08523752,1.68348E+12,,,,
bid,38591000,0.0059334,1.68348E+12,,,,
ask,38606000,0.08523752,1.68348E+12,,,,
bid,38592000,0.24649518,1.68348E+12,,,,
ask,38606000,0.08523752,1.68348E+12,,,,
bid,38592000,0.24516278,1.68348E+12,,,,
ask,38605000,0.04825659,1.68348E+12,,,,
bid,38592000,0.24516278,1.68348E+12,,,,
ask,38605000,0.04825659,1.68348E+12,,,,
bid,38593000,0.01295605,1.68348E+12,,,,
ask,38605000,0.06001879,1.68348E+12,,,,
bid,38593000,0.01295605,1.68348E+12,,,,
ask,38605000,0.05872363,1.68348E+12,,,,
bid,38600000,1.289,1.68348E+12,,,,
ask,38605000,0.46779193,1.68348E+12,,,,
bid,38600000,1.289,1.68348E+12,,,,
ask,38605000,0.19711735,1.68348E+12,,,,
bid,38600000,1.28430204,1.68348E+12,,,,
ask,38605000,0.20508336,1.68348E+12,,,,
bid,38600000,1.17467499,1.68348E+12,,,,
ask,38605000,0.06200977,1.68348E+12,,,,
bid,38606000,0.2726,1.68348E+12,,,,
ask,38650000,0.87398214,1.68348E+12,,,,
bid,38648000,0.00378656,1.68348E+12,,,,
ask,38650000,0.87398214,1.68348E+12,,,,
bid,38605000,0.35156495,1.68348E+12,,,,
ask,38650000,0.87019578,1.68348E+12,,,,
bid,38605000,0.4205516,1.68348E+12,,,,
ask,38650000,0.8624377,1.68348E+12,,,,
bid,38605000,0.4205516,1.68348E+12,,,,
ask,38650000,1.39167666,1.68348E+12,,,,
bid,38606000,0.00180089,1.68348E+12,,,,
ask,38649000,0.31590303,1.68348E+12,,,,
bid,38606000,0.00180089,1.68348E+12,,,,
ask,38649000,0.82526862,1.68348E+12,,,,
bid,38605000,0.41733098,1.68348E+12,,,,
ask,38649000,0.30204732,1.68348E+12,,,,
bid,38606000,0.46386635,1.68348E+12,,,,
ask,38649000,0.78540978,1.68348E+12,,,,
bid,38607000,0.49389585,1.68348E+12,,,,
ask,38649000,0.05906345,1.68348E+12,,,,
bid,38607000,0.49389585,1.68348E+12,,,,
ask,38649000,0.05906345,1.68348E+12,,,,
bid,38608000,0.54168958,1.68348E+12,,,,
ask,38649000,0.05322322,1.68348E+12,,,,
bid,38608000,0.06303669,1.68348E+12,,,,
ask,38649000,0.05037711,1.68348E+12,,,,
bid,38608000,0.06303669,1.68348E+12,,,,
ask,38649000,0.05037711,1.68348E+12,,,,
bid,38608000,0.06303669,1.68348E+12,,,,
ask,38641000,0.26372919,1.68348E+12,,,,
bid,38609000,0.34830824,1.68348E+12,,,,
ask,38641000,0.30880705,1.68348E+12,,,,
bid,38609000,0.34830824,1.68348E+12,,,,
ask,38641000,0.26484724,1.68348E+12,,,,
bid,38609000,0.34149445,1.68348E+12,,,,
ask,38641000,0.61508186,1.68348E+12,,,,
bid,38609000,0.34149445,1.68348E+12,,,,
ask,38641000,0.61508186,1.68348E+12,,,,
bid,38609000,0.35149445,1.68348E+12,,,,
ask,38641000,0.58069298,1.68348E+12,,,,
bid,38609000,0.57804658,1.68348E+12,,,,
ask,38640000,0.2492231,1.68348E+12,,,,
bid,38609000,0.57804658,1.68348E+12,,,,
ask,38640000,0.26373911,1.68348E+12,,,,
bid,38609000,0.33064966,1.68348E+12,,,,
ask,38640000,0.26373911,1.68348E+12,,,,
bid,38609000,0.33064966,1.68348E+12,,,,
ask,38640000,0.01451601,1.68348E+12,,,,
bid,38609000,0.34064966,1.68348E+12,,,,
ask,38640000,0.68345127,1.68348E+12,,,,
bid,38609000,0.37712149,1.68348E+12,,,,
ask,38640000,0.82426,1.68348E+12,,,,
bid,38609000,0.37712149,1.68348E+12,,,,
ask,38640000,0.82348363,1.68348E+12,,,,
bid,38609000,0.37712149,1.68348E+12,,,,
ask,38640000,0.82244844,1.68348E+12,,,,
bid,38609000,0.27712149,1.68348E+12,,,,
ask,38630000,0.15666776,1.68348E+12,,,,
bid,38609000,0.27712149,1.68348E+12,,,,
ask,38630000,0.15746564,1.68348E+12,,,,
bid,38609000,0.28712149,1.68348E+12,,,,
ask,38630000,0.15746564,1.68348E+12,,,,
bid,38609000,0.1542021,1.68348E+12,,,,
ask,38628000,0.20621234,1.68348E+12,,,,
bid,38609000,0.1650065,1.68348E+12,,,,
ask,38628000,0.20621234,1.68348E+12,,,,
bid,38609000,0.1650065,1.68348E+12,,,,
ask,38628000,0.20621234,1.68348E+12,,,,
bid,38609000,0.04937431,1.68348E+12,,,,
ask,38628000,0.20317606,1.68348E+12,,,,
bid,38609000,0.04907302,1.68348E+12,,,,
ask,38627000,0.00180089,1.68348E+12,,,,
bid,38609000,0.04548523,1.68348E+12,,,,
ask,38627000,0.00180089,1.68348E+12,,,,
bid,38608000,0.03714827,1.68348E+12,,,,
ask,38609000,0.07335696,1.68348E+12,,,,
bid,38608000,0.03714827,1.68348E+12,,,,
ask,38609000,0.07335696,1.68348E+12,,,,
bid,38608000,0.03714827,1.68348E+12,,,,
ask,38609000,0.07335696,1.68348E+12,,,,
bid,38608000,0.03714827,1.68348E+12,,,,
ask,38609000,0.13123252,1.68348E+12,,,,
bid,38608000,0.03714827,1.68348E+12,,,,
ask,38609000,0.02340489,1.68348E+12,,,,
bid,38608000,0.03714827,1.68348E+12,,,,
ask,38609000,0.02340489,1.68348E+12,,,,
bid,38609000,0.03705505,1.68348E+12,,,,
ask,38620000,0.15666776,1.68348E+12,,,,
bid,38609000,0.03536884,1.68348E+12,,,,
ask,38620000,0.15666776,1.68348E+12,,,,
bid,38609000,0.0489578,1.68348E+12,,,,
ask,38620000,0.15666776,1.68348E+12,,,,
bid,38610000,0.0033,1.68348E+12,,,,
ask,38620000,0.15666776,1.68348E+12,,,,
bid,38620000,0.0275539,1.68348E+12,,,,
ask,38628000,0.18275533,1.68348E+12,,,,
bid,38620000,0.01475603,1.68348E+12,,,,
ask,38628000,0.18275533,1.68348E+12,,,,
bid,38620000,0.32768781,1.68348E+12,,,,
ask,38628000,0.18375533,1.68348E+12,,,,
bid,38610000,0.00262883,1.68348E+12,,,,
ask,38620000,0.00772267,1.68348E+12,,,,
bid,38610000,0.00647378,1.68348E+12,,,,
ask,38620000,0.15125516,1.68348E+12,,,,
bid,38610000,0.00647378,1.68348E+12,,,,
ask,38620000,0.15125516,1.68348E+12,,,,
bid,38610000,0.00647378,1.68348E+12,,,,
ask,38620000,0.15125516,1.68348E+12,,,,
bid,38609000,0.17350769,1.68348E+12,,,,
ask,38610000,0.13659981,1.68348E+12,,,,
bid,38609000,0.17350769,1.68348E+12,,,,
ask,38610000,0.39233249,1.68348E+12,,,,
bid,38609000,0.17350769,1.68348E+12,,,,
ask,38610000,0.34444982,1.68348E+12,,,,
bid,38607000,0.33788921,1.68348E+12,,,,
ask,38608000,0.14580843,1.68348E+12,,,,
bid,38607000,0.10910848,1.68348E+12,,,,
ask,38608000,0.78103141,1.68348E+12,,,,
bid,38600000,0.00000701,1.68348E+12,,,,
ask,38607000,0.14737283,1.68348E+12,,,,
bid,38596000,0.00013731,1.68348E+12,,,,
ask,38598000,0.08061645,1.68348E+12,,,,
bid,38598000,0.3097011,1.68348E+12,,,,
ask,38607000,2.45725393,1.68348E+12,,,,
bid,38580000,0.04469358,1.68348E+12,,,,
ask,38598000,0.14944896,1.68348E+12,,,,
bid,38576000,1.04808517,1.68348E+12,,,,
ask,38580000,2.24512043,1.68348E+12,,,,
bid,38576000,0.01483619,1.68348E+12,,,,
ask,38580000,2.25029304,1.68348E+12,,,,
bid,38574000,0.00984959,1.68348E+12,,,,
ask,38576000,0.01616552,1.68348E+12,,,,
bid,38574000,0.01556745,1.68348E+12,,,,
ask,38575000,0.21006357,1.68348E+12,,,,
bid,38558000,0.02419784,1.68348E+12,,,,
ask,38561000,0.00006923,1.68348E+12,,,,
bid,38558000,0.02419784,1.68348E+12,,,,
ask,38561000,1.84647618,1.68348E+12,,,,
bid,38556000,0.03424664,1.68348E+12,,,,
ask,38561000,1.83641058,1.68348E+12,,,,
bid,38556000,0.06018294,1.68348E+12,,,,
ask,38561000,1.82627491,1.68348E+12,,,,
bid,38557000,0.00013,1.68348E+12,,,,
ask,38561000,1.24740229,1.68348E+12,,,,
bid,38556000,0.03454451,1.68348E+12,,,,
ask,38561000,0.7273324,1.68348E+12,,,,
bid,38556000,0.03484451,1.68348E+12,,,,
ask,38557000,0.00999181,1.68348E+12,,,,
bid,38556000,0.03484451,1.68348E+12,,,,
ask,38557000,0.15787659,1.68348E+12,,,,
bid,38556000,0.04618156,1.68348E+12,,,,
ask,38557000,0.12900125,1.68348E+12,,,,
bid,38556000,0.04618156,1.68348E+12,,,,
ask,38557000,0.09567404,1.68348E+12,,,,
bid,38556000,0.04618156,1.68348E+12,,,,
ask,38557000,0.0704639,1.68348E+12,,,,
bid,38556000,0.04618156,1.68348E+12,,,,
ask,38557000,0.06065627,1.68348E+12,,,,
bid,38556000,0.00547876,1.68348E+12,,,,
ask,38557000,0.06582888,1.68348E+12,,,,
bid,38556000,0.07285075,1.68348E+12,,,,
ask,38557000,0.43460674,1.68348E+12,,,,
bid,38556000,0.03614795,1.68348E+12,,,,
ask,38557000,0.63717175,1.68348E+12,,,,
bid,38552000,0.00014203,1.68348E+12,,,,
ask,38556000,0.02168095,1.68348E+12,,,,
bid,38551000,0.16888421,1.68348E+12,,,,
ask,38556000,0.01469067,1.68348E+12,,,,
bid,38551000,0.16888421,1.68348E+12,,,,
ask,38556000,0.01923883,1.68348E+12,,,,
bid,38551000,0.07481095,1.68348E+12,,,,
ask,38556000,0.0165187,1.68348E+12,,,,
bid,38552000,0.12586783,1.68348E+12,,,,
ask,38556000,0.00988903,1.68348E+12,,,,
bid,38551000,0.00025939,1.68348E+12,,,,
ask,38552000,0.01888901,1.68348E+12,,,,
bid,38551000,0.00025939,1.68348E+12,,,,
ask,38552000,0.00062481,1.68348E+12,,,,
bid,38545000,0.29577108,1.68348E+12,,,,
ask,38552000,0.03323301,1.68348E+12,,,,
bid,38545000,0.30886863,1.68348E+12,,,,
ask,38551000,0.00009716,1.68348E+12,,,,
bid,38545000,0.30886863,1.68348E+12,,,,
ask,38551000,0.01204319,1.68348E+12,,,,
bid,38545000,0.05862949,1.68348E+12,,,,
ask,38550000,0.00270679,1.68348E+12,,,,
bid,38545000,0.01335994,1.68348E+12,,,,
ask,38550000,0.00270679,1.68348E+12,,,,
bid,38544000,0.21069463,1.68348E+12,,,,
ask,38550000,0.97880585,1.68348E+12,,,,
bid,38543000,0.14135656,1.68348E+12,,,,
ask,38544000,0.2132782,1.68348E+12,,,,
bid,38543000,0.0940914,1.68348E+12,,,,
ask,38544000,0.01108893,1.68348E+12,,,,
bid,38543000,0.0940914,1.68348E+12,,,,
ask,38544000,0.00552949,1.68348E+12,,,,
bid,38543000,0.0942214,1.68348E+12,,,,
ask,38544000,0.00527005,1.68348E+12,,,,
bid,38543000,0.006,1.68348E+12,,,,
ask,38544000,0.00527005,1.68348E+12,,,,
bid,38543000,0.00065724,1.68348E+12,,,,
ask,38544000,0.00527005,1.68348E+12,,,,
bid,38543000,0.00065724,1.68348E+12,,,,
ask,38544000,0.00527005,1.68348E+12,,,,
bid,38540000,0.04813367,1.68348E+12,,,,
ask,38543000,0.79793303,1.68348E+12,,,,
bid,38540000,0.03248894,1.68348E+12,,,,
ask,38543000,0.74708378,1.68348E+12,,,,
bid,38540000,0.34097254,1.68348E+12,,,,
ask,38543000,0.78996268,1.68348E+12,,,,
bid,38540000,0.34097254,1.68348E+12,,,,
ask,38543000,0.73000359,1.68348E+12,,,,
bid,38540000,0.34097254,1.68348E+12,,,,
ask,38543000,0.72221946,1.68348E+12,,,,
bid,38540000,0.34097254,1.68348E+12,,,,
ask,38543000,1.11556962,1.68348E+12,,,,
bid,38540000,0.34097254,1.68348E+12,,,,
ask,38543000,1.11556962,1.68348E+12,,,,
bid,38540000,0.33809974,1.68348E+12,,,,
ask,38543000,1.12738062,1.68348E+12,,,,
bid,38543000,1.52412421,1.68348E+12,,,,
ask,38544000,0.00527005,1.68348E+12,,,,
bid,38543000,1.52412421,1.68348E+12,,,,
ask,38544000,0.00527005,1.68348E+12,,,,
bid,38544000,0.22720461,1.68348E+12,,,,
ask,38550000,0.96025546,1.68348E+12,,,,
bid,38532000,0.12869478,1.68348E+12,,,,
ask,38541000,0.4844,1.68348E+12,,,,
bid,38532000,0.00013,1.68348E+12,,,,
ask,38537000,0.753,1.68348E+12,,,,
bid,38530000,0.25072898,1.68348E+12,,,,
ask,38532000,0.20154508,1.68348E+12,,,,
bid,38530000,0.27963563,1.68348E+12,,,,
ask,38550000,0.96025546,1.68348E+12,,,,
bid,38529000,0.00025948,1.68348E+12,,,,
ask,38530000,0.21682443,1.68348E+12,,,,
bid,38520000,0.00301423,1.68348E+12,,,,
ask,38522000,0.23,1.68348E+12,,,,
bid,38500000,5.47081824,1.68348E+12,,,,
ask,38530000,0.19344023,1.68348E+12,,,,
bid,38520000,0.00216332,1.68348E+12,,,,
ask,38530000,0.03451668,1.68348E+12,,,,
bid,38520000,0.2616138,1.68348E+12,,,,
ask,38530000,0.23241866,1.68348E+12,,,,
bid,38520000,0.11203927,1.68348E+12,,,,
ask,38529000,0.00423583,1.68348E+12,,,,
bid,38520000,0.11203927,1.68348E+12,,,,
ask,38529000,0.00423583,1.68348E+12,,,,
bid,38513000,0.45412746,1.68348E+12,,,,
ask,38520000,0.14080671,1.68348E+12,,,,
bid,38513000,0.38410417,1.68348E+12,,,,
ask,38519000,0.02,1.68348E+12,,,,
bid,38521000,0.04069907,1.68348E+12,,,,
ask,38529000,0.00423583,1.68348E+12,,,,
bid,38521000,0.02411336,1.68348E+12,,,,
ask,38529000,0.00423583,1.68348E+12,,,,
bid,38521000,0.0020904,1.68348E+12,,,,
ask,38529000,0.00423583,1.68348E+12,,,,
bid,38522000,0.26673327,1.68348E+12,,,,
ask,38529000,0.00423583,1.68348E+12,,,,
bid,38533000,0.262,1.68348E+12,,,,
ask,38579000,0.516,1.68348E+12,,,,
bid,38574000,0.04329354,1.68348E+12,,,,
ask,38580000,0.5,1.68348E+12,,,,
bid,38574000,0.03840239,1.68348E+12,,,,
ask,38580000,0.5,1.68348E+12,,,,
bid,38574000,0.05090935,1.68348E+12,,,,
ask,38580000,0.501,1.68348E+12,,,,
bid,38574000,0.05090935,1.68348E+12,,,,
ask,38576000,0.00317688,1.68348E+12,,,,
bid,38540000,0.5002,1.68348E+12,,,,
ask,38574000,0.07878561,1.68348E+12,,,,
bid,38549000,0.4983,1.68348E+12,,,,
ask,38574000,0.06068947,1.68348E+12,,,,
bid,38558000,0.4983,1.68348E+12,,,,
ask,38574000,0.16018141,1.68348E+12,,,,
bid,38556000,0.498474,1.68348E+12,,,,
ask,38574000,0.15240804,1.68348E+12,,,,
bid,38564000,0.172,1.68348E+12,,,,
ask,38574000,0.08096677,1.68348E+12,,,,
bid,38556000,0.000174,1.68348E+12,,,,
ask,38574000,0.08650513,1.68348E+12,,,,
bid,38558000,0.06483739,1.68348E+12,,,,
ask,38574000,0.08391272,1.68348E+12,,,,
bid,38556000,0.000174,1.68348E+12,,,,
ask,38557000,0.08521097,1.68348E+12,,,,
bid,38556000,0.000174,1.68348E+12,,,,
ask,38557000,0.08521097,1.68348E+12,,,,
bid,38556000,0.000174,1.68348E+12,,,,
ask,38558000,0.15504203,1.68348E+12,,,,
bid,38556000,0.000174,1.68348E+12,,,,
ask,38558000,0.16697211,1.68348E+12,,,,
bid,38558000,0.07873901,1.68348E+12,,,,
ask,38570000,0.0035098,1.68348E+12,,,,
bid,38558000,0.07355676,1.68348E+12,,,,
ask,38570000,0.0035098,1.68348E+12,,,,
bid,38558000,0.11021742,1.68348E+12,,,,
ask,38570000,0.00338017,1.68348E+12,,,,
bid,38558000,0.09910204,1.68348E+12,,,,
ask,38570000,0.1473118,1.68348E+12,,,,
bid,38556000,0.00056306,1.68348E+12,,,,
ask,38558000,0.18988061,1.68348E+12,,,,
bid,38558000,0.04966344,1.68348E+12,,,,
ask,38570000,0.00338017,1.68348E+12,,,,
bid,38560000,0.235,1.68348E+12,,,,
ask,38570000,0.05073313,1.68348E+12,,,,
bid,38560000,0.235,1.68348E+12,,,,
ask,38570000,0.02479818,1.68348E+12,,,,
bid,38560000,0.235,1.68348E+12,,,,
ask,38570000,0.02479818,1.68348E+12,,,,
bid,38560000,0.21870573,1.68348E+12,,,,
ask,38570000,0.0450841,1.68348E+12,,,,
bid,38560000,0.21870573,1.68348E+12,,,,
ask,38570000,0.0450841,1.68348E+12,,,,
bid,38560000,0.18818348,1.68348E+12,,,,
ask,38570000,0.02986603,1.68348E+12,,,,
bid,38560000,0.18818348,1.68348E+12,,,,
ask,38570000,0.08190201,1.68348E+12,,,,
bid,38560000,0.18818348,1.68348E+12,,,,
ask,38570000,0.06778471,1.68348E+12,,,,
bid,38560000,0.18818348,1.68348E+12,,,,
ask,38570000,0.07084451,1.68348E+12,,,,
bid,38560000,0.01,1.68348E+12,,,,
ask,38570000,0.01940732,1.68348E+12,,,,
bid,38558000,0.04966344,1.68348E+12,,,,
ask,38560000,0.15250204,1.68348E+12,,,,
bid,38559000,0.02515348,1.68348E+12,,,,
ask,38560000,0.0737874,1.68348E+12,,,,
bid,38558000,0.04966344,1.68348E+12,,,,
ask,38559000,0.87454954,1.68348E+12,,,,
bid,38558000,0.04966344,1.68348E+12,,,,
ask,38559000,0.87403596,1.68348E+12,,,,
bid,38558000,0.04966344,1.68348E+12,,,,
ask,38559000,0.86453007,1.68348E+12,,,,
bid,38558000,0.0386242,1.68348E+12,,,,
ask,38559000,0.85059891,1.68348E+12,,,,
bid,38550000,0.30469199,1.68348E+12,,,,
ask,38559000,0.79949275,1.68348E+12,,,,
bid,38550000,0.68067972,1.68348E+12,,,,
ask,38558000,0.4879,1.68348E+12,,,,
bid,38539000,0.00147902,1.68348E+12,,,,
ask,38558000,0.50994212,1.68348E+12,,,,
bid,38537000,0.00285453,1.68348E+12,,,,
ask,38539000,0.03046818,1.68348E+12,,,,
bid,38530000,0.0002,1.68348E+12,,,,
ask,38532000,0.18238341,1.68348E+12,,,,
bid,38530000,0.0002,1.68348E+12,,,,
ask,38532000,0.06459565,1.68348E+12,,,,
bid,38527000,0.0002,1.68348E+12,,,,
ask,38528000,0.55086482,1.68348E+12,,,,
bid,38527000,0.0002,1.68348E+12,,,,
ask,38528000,0.55086482,1.68348E+12,,,,
bid,38523000,0.00128174,1.68348E+12,,,,
ask,38527000,0.07668579,1.68348E+12,,,,
bid,38523000,0.00128174,1.68348E+12,,,,
ask,38527000,0.07668579,1.68348E+12,,,,
bid,38523000,0.00128174,1.68348E+12,,,,
ask,38527000,0.06913579,1.68348E+12,,,,
bid,38501000,1.61449077,1.68348E+12,,,,
ask,38510000,0.02395111,1.68348E+12,,,,
bid,38500000,0.4021926,1.68348E+12,,,,
ask,38524000,0.09461558,1.68348E+12,,,,
bid,38495000,0.2191612,1.68348E+12,,,,
ask,38496000,2.05070048,1.68348E+12,,,,
bid,38495000,0.2191612,1.68348E+12,,,,
ask,38496000,0.61230282,1.68348E+12,,,,
bid,38495000,0.21942097,1.68348E+12,,,,
ask,38496000,0.00365072,1.68348E+12,,,,
bid,38489000,0.01208923,1.68348E+12,,,,
ask,38490000,3.37871796,1.68348E+12,,,,
bid,38489000,0.04527198,1.68348E+12,,,,
ask,38490000,2.75285033,1.68348E+12,,,,
bid,38489000,0.04527198,1.68348E+12,,,,
ask,38490000,2.74241061,1.68348E+12,,,,
bid,38489000,0.04315596,1.68348E+12,,,,
ask,38490000,2.62239905,1.68348E+12,,,,
bid,38489000,0.04315596,1.68348E+12,,,,
ask,38490000,2.54687342,1.68348E+12,,,,
bid,38488000,0.22679052,1.68348E+12,,,,
ask,38490000,2.82671454,1.68348E+12,,,,
bid,38488000,0.25025784,1.68348E+12,,,,
ask,38490000,2.45776584,1.68348E+12,,,,
bid,38488000,0.13404291,1.68348E+12,,,,
ask,38490000,2.45628494,1.68348E+12,,,,
bid,38488000,0.10951167,1.68348E+12,,,,
ask,38490000,2.33272977,1.68348E+12,,,,
bid,38488000,0.08194589,1.68348E+12,,,,
ask,38490000,2.07043212,1.68348E+12,,,,
bid,38480000,0.28943768,1.68348E+12,,,,
ask,38483000,0.00007395,1.68348E+12,,,,
bid,38483000,0.00007936,1.68348E+12,,,,
ask,38490000,1.91902966,1.68348E+12,,,,
bid,38483000,0.03508774,1.68348E+12,,,,
ask,38489000,0.0025974,1.68348E+12,,,,
bid,38484000,1.00120121,1.68348E+12,,,,
ask,38490000,2.00016834,1.68348E+12,,,,
bid,38479000,0.00968058,1.68348E+12,,,,
ask,38490000,2.02579303,1.68348E+12,,,,
bid,38480000,0.00537659,1.68348E+12,,,,
ask,38490000,1.97658098,1.68348E+12,,,,
bid,38483000,0.15330299,1.68348E+12,,,,
ask,38490000,1.96265851,1.68348E+12,,,,
bid,38480000,0.01947148,1.68348E+12,,,,
ask,38490000,1.88940761,1.68348E+12,,,,
bid,38480000,0.13376462,1.68348E+12,,,,
ask,38490000,1.533608,1.68348E+12,,,,
bid,38480000,0.13376462,1.68348E+12,,,,
ask,38490000,1.55141049,1.68348E+12,,,,
bid,38480000,0.75257198,1.68348E+12,,,,
ask,38490000,1.0697137,1.68348E+12,,,,
bid,38480000,0.09445044,1.68348E+12,,,,
ask,38490000,0.9440137,1.68348E+12,,,,
bid,38490000,0.25976724,1.68348E+12,,,,
ask,38527000,0.05322626,1.68348E+12,,,,
bid,38490000,0.25099028,1.68348E+12,,,,
ask,38526000,0.23954405,1.68348E+12,,,,
